Continent;Year;Age;Value
Latin America and the Caribbean;1961;70-79;171.0533020441404
Latin America and the Caribbean;1961;80-89;100.17164921302341
Latin America and the Caribbean;1961;90+;16.92741821889273
Latin America and the Caribbean;1962;0-9;490.42331655584485
Latin America and the Caribbean;1962;10-19;32.66771821190914
Latin America and the Caribbean;1962;20-29;42.353168629352275
Latin America and the Caribbean;1962;30-39;43.781708008019784
Latin America and the Caribbean;1962;40-49;56.96878949574293
Latin America and the Caribbean;1962;50-59;93.70636500392
Latin America and the Caribbean;1962;60-69;132.471997371161
Latin America and the Caribbean;1962;70-79;167.2852769308132
Latin America and the Caribbean;1962;80-89;99.64356381722472
Latin America and the Caribbean;1962;90+;16.412794231652335
Latin America and the Caribbean;1963;0-9;468.68850292083073
Latin America and the Caribbean;1963;10-19;32.294806193211436
Latin America and the Caribbean;1963;20-29;39.811169096275705
Latin America and the Caribbean;1963;30-39;41.81131147411208
Latin America and the Caribbean;1963;40-49;55.08769215359936
Latin America and the Caribbean;1963;50-59;92.55492075910017
Latin America and the Caribbean;1963;60-69;130.33638156557868
Latin America and the Caribbean;1963;70-79;165.11211591671542
Latin America and the Caribbean;1963;80-89;96.54979547417638
Latin America and the Caribbean;1963;90+;15.142467149668821
Latin America and the Caribbean;1964;0-9;437.63220612590953
Latin America and the Caribbean;1964;10-19;31.228280597758882
Latin America and the Caribbean;1964;20-29;37.894796920543826
Latin America and the Caribbean;1964;30-39;39.27198193390886
Latin America and the Caribbean;1964;40-49;53.192897815089026
Latin America and the Caribbean;1964;50-59;89.73080738981642
Latin America and the Caribbean;1964;60-69;128.76448266346358
Latin America and the Caribbean;1964;70-79;162.6278053891798
Latin America and the Caribbean;1964;80-89;95.17445664044743
Latin America and the Caribbean;1964;90+;15.576881101588183
Latin America and the Caribbean;1965;0-9;419.3910086828192
Latin America and the Caribbean;1965;10-19;30.760923926303214
Latin America and the Caribbean;1965;20-29;38.052571245317445
Latin America and the Caribbean;1965;30-39;38.52967440779856
Latin America and the Caribbean;1965;40-49;51.74278027680062
Latin America and the Caribbean;1965;50-59;89.00014808805537
Latin America and the Caribbean;1965;60-69;129.5254119917051
Latin America and the Caribbean;1965;70-79;161.41070858120125
Latin America and the Caribbean;1965;80-89;96.3043715955636
Latin America and the Caribbean;1965;90+;15.459669526589606
Latin America and the Caribbean;1966;0-9;400.25028339773957
Latin America and the Caribbean;1966;10-19;30.684664524247392
Latin America and the Caribbean;1966;20-29;36.70486074102292
Latin America and the Caribbean;1966;30-39;37.20115988231848
Latin America and the Caribbean;1966;40-49;50.017988214815304
Latin America and the Caribbean;1966;50-59;86.47247101743356
Latin America and the Caribbean;1966;60-69;128.27888162464603
Latin America and the Caribbean;1966;70-79;157.85550154121304
Latin America and the Caribbean;1966;80-89;97.6368827614722
Latin America and the Caribbean;1966;90+;15.716362716861624
Latin America and the Caribbean;1967;0-9;377.26833073364963
Latin America and the Caribbean;1967;10-19;30.007505892429286
Latin America and the Caribbean;1967;20-29;35.7975905555181
Latin America and the Caribbean;1967;30-39;35.89845550534077
Latin America and the Caribbean;1967;40-49;48.54286932037241
Latin America and the Caribbean;1967;50-59;85.7030085758558
Latin America and the Caribbean;1967;60-69;128.92547855467686
Latin America and the Caribbean;1967;70-79;156.13052010703854
Latin America and the Caribbean;1967;80-89;98.3178891430991
Latin America and the Caribbean;1967;90+;15.576469799281288
Latin America and the Caribbean;1968;0-9;361.6100307727081
Latin America and the Caribbean;1968;10-19;29.595069729083193
Latin America and the Caribbean;1968;20-29;34.945006077743244
Latin America and the Caribbean;1968;30-39;34.71064231101392
Latin America and the Caribbean;1968;40-49;48.21835963588513
Latin America and the Caribbean;1968;50-59;85.72614700967057
Latin America and the Caribbean;1968;60-69;131.30784845502964
Latin America and the Caribbean;1968;70-79;156.64893356065662
Latin America and the Caribbean;1968;80-89;101.06246316579825
Latin America and the Caribbean;1968;90+;15.831709992529284
Latin America and the Caribbean;1969;0-9;345.64784711811757
Latin America and the Caribbean;1969;10-19;29.142255506969097
Latin America and the Caribbean;1969;20-29;34.54703910183566
Latin America and the Caribbean;1969;30-39;33.5263516613313
Latin America and the Caribbean;1969;40-49;47.250386940777645
Latin America and the Caribbean;1969;50-59;82.98234048190955
Latin America and the Caribbean;1969;60-69;131.68459751727104
Latin America and the Caribbean;1969;70-79;154.09872940306263
Latin America and the Caribbean;1969;80-89;102.05846485418664
Latin America and the Caribbean;1969;90+;16.317324601718745
Latin America and the Caribbean;1970;0-9;330.1396549259253
Latin America and the Caribbean;1970;10-19;30.34530842734749
Latin America and the Caribbean;1970;20-29;34.948851149157434
Latin America and the Caribbean;1970;30-39;33.28120702885966
Latin America and the Caribbean;1970;40-49;47.47175349525718
Latin America and the Caribbean;1970;50-59;81.2986833639999
Latin America and the Caribbean;1970;60-69;130.41104206319204
Latin America and the Caribbean;1970;70-79;153.65550871821478
Latin America and the Caribbean;1970;80-89;101.2597170109838
Latin America and the Caribbean;1970;90+;17.12161273985644
Latin America and the Caribbean;1971;0-9;310.88022927822936
Latin America and the Caribbean;1971;10-19;27.879930053131062
Latin America and the Caribbean;1971;20-29;33.369191060324496
Latin America and the Caribbean;1971;30-39;31.622460900094993
Latin America and the Caribbean;1971;40-49;45.4560980390978
Latin America and the Caribbean;1971;50-59;78.95788848951668
Latin America and the Caribbean;1971;60-69;129.47204033324513
Latin America and the Caribbean;1971;70-79;155.4568950434951
Latin America and the Caribbean;1971;80-89;103.48102201992594
Latin America and the Caribbean;1971;90+;17.904771968851897
Latin America and the Caribbean;1972;0-9;299.00692572334316
Latin America and the Caribbean;1972;10-19;29.089383729462906
Latin America and the Caribbean;1972;20-29;33.73185589104557
Latin America and the Caribbean;1972;30-39;32.22925690700004
Latin America and the Caribbean;1972;40-49;45.2689211760261
Latin America and the Caribbean;1972;50-59;78.42215763115777
Latin America and the Caribbean;1972;60-69;129.8909108794629
Latin America and the Caribbean;1972;70-79;155.60828192208257
Latin America and the Caribbean;1972;80-89;102.64565913575395
Latin America and the Caribbean;1972;90+;19.08256871391334
Latin America and the Caribbean;1973;0-9;279.7365925713725
Latin America and the Caribbean;1973;10-19;27.55611246360799
Latin America and the Caribbean;1973;20-29;32.95411832885759
Latin America and the Caribbean;1973;30-39;31.013660717360548
Latin America and the Caribbean;1973;40-49;43.297418975472944
Latin America and the Caribbean;1973;50-59;75.50296003335751
Latin America and the Caribbean;1973;60-69;129.94112515982548
Latin America and the Caribbean;1973;70-79;155.46314836751324
Latin America and the Caribbean;1973;80-89;102.69798922413034
Latin America and the Caribbean;1973;90+;18.90323490622079
Latin America and the Caribbean;1974;0-9;266.96410372738376
Latin America and the Caribbean;1974;10-19;27.356507046026863
Latin America and the Caribbean;1974;20-29;32.8269761806306
Latin America and the Caribbean;1974;30-39;30.34592286753579
Latin America and the Caribbean;1974;40-49;41.91506240782711
Latin America and the Caribbean;1974;50-59;72.41308140187772
Latin America and the Caribbean;1974;60-69;130.07108501738944
Latin America and the Caribbean;1974;70-79;156.08996919753773
Latin America and the Caribbean;1974;80-89;102.0392161725994
Latin America and the Caribbean;1974;90+;19.151516077432124
Latin America and the Caribbean;1975;0-9;248.0174565020001
Latin America and the Caribbean;1975;10-19;25.88596584050605
Latin America and the Caribbean;1975;20-29;32.507469254572165
Latin America and the Caribbean;1975;30-39;29.603989048928817
Latin America and the Caribbean;1975;40-49;40.664437134934126
Latin America and the Caribbean;1975;50-59;70.01137637510665
Latin America and the Caribbean;1975;60-69;128.3925670726215
Latin America and the Caribbean;1975;70-79;155.09098887540762
Latin America and the Caribbean;1975;80-89;101.42066339546766
Latin America and the Caribbean;1975;90+;19.34419527657053
Latin America and the Caribbean;1976;0-9;239.51082820269187
Latin America and the Caribbean;1976;10-19;26.733652551763715
Latin America and the Caribbean;1976;20-29;33.68216956456548
Latin America and the Caribbean;1976;30-39;29.889437531771133
Latin America and the Caribbean;1976;40-49;40.44482196771986
Latin America and the Caribbean;1976;50-59;69.27141735528812
Latin America and the Caribbean;1976;60-69;127.13897914908917
Latin America and the Caribbean;1976;70-79;156.98318897530658
Latin America and the Caribbean;1976;80-89;102.96076655951438
Latin America and the Caribbean;1976;90+;19.90463768554006
Latin America and the Caribbean;1977;0-9;225.17785628970367
Latin America and the Caribbean;1977;10-19;25.11181123362374
Latin America and the Caribbean;1977;20-29;32.96172517014876
Latin America and the Caribbean;1977;30-39;29.346331547671344
Latin America and the Caribbean;1977;40-49;39.67762935524976
Latin America and the Caribbean;1977;50-59;67.95415594426983
Latin America and the Caribbean;1977;60-69;124.99088629291691
Latin America and the Caribbean;1977;70-79;158.82354049139983
Latin America and the Caribbean;1977;80-89;103.69003089215803
Latin America and the Caribbean;1977;90+;20.39091296940043
Latin America and the Caribbean;1978;0-9;216.32082305171866
Latin America and the Caribbean;1978;10-19;25.039588046991764
Latin America and the Caribbean;1978;20-29;34.352756259199374
Latin America and the Caribbean;1978;30-39;29.931545318862344
Latin America and the Caribbean;1978;40-49;39.19800716030641
Latin America and the Caribbean;1978;50-59;69.84807951189181
Latin America and the Caribbean;1978;60-69;122.92925401818223
Latin America and the Caribbean;1978;70-79;159.39107320694345
Latin America and the Caribbean;1978;80-89;106.9925734343245
Latin America and the Caribbean;1978;90+;21.0499200322953
Latin America and the Caribbean;1979;0-9;207.7499688608197
Latin America and the Caribbean;1979;10-19;25.40612416700685
Latin America and the Caribbean;1979;20-29;36.37090347650185
Latin America and the Caribbean;1979;30-39;30.74214269226848
Latin America and the Caribbean;1979;40-49;39.07748814821971
Latin America and the Caribbean;1979;50-59;69.83815425517967
Latin America and the Caribbean;1979;60-69;121.50409756878864
Latin America and the Caribbean;1979;70-79;160.25100602393056
Latin America and the Caribbean;1979;80-89;111.39711106418119
Latin America and the Caribbean;1979;90+;21.978550953939052
Latin America and the Caribbean;1980;0-9;199.2262745175381
Latin America and the Caribbean;1980;10-19;24.49064682531762
Latin America and the Caribbean;1980;20-29;35.31174865098908
Latin America and the Caribbean;1980;30-39;30.02463346570803
Latin America and the Caribbean;1980;40-49;38.366569519317174
Latin America and the Caribbean;1980;50-59;71.06535201572625
Latin America and the Caribbean;1980;60-69;120.85355774640534
Latin America and the Caribbean;1980;70-79;161.02172090271412
Latin America and the Caribbean;1980;80-89;115.3059287864424
Latin America and the Caribbean;1980;90+;23.460876266782847
Latin America and the Caribbean;1981;0-9;187.71743363901368
Latin America and the Caribbean;1981;10-19;23.73034098012545
Latin America and the Caribbean;1981;20-29;36.604922974908675
Latin America and the Caribbean;1981;30-39;30.567406560174163
Latin America and the Caribbean;1981;40-49;37.529042763534
Latin America and the Caribbean;1981;50-59;70.22880732018747
Latin America and the Caribbean;1981;60-69;118.38262284633383
Latin America and the Caribbean;1981;70-79;159.88940995670413
Latin America and the Caribbean;1981;80-89;116.52437540723952
Latin America and the Caribbean;1981;90+;25.045425240451074
Latin America and the Caribbean;1982;0-9;181.89143935099426
Latin America and the Caribbean;1982;10-19;23.297471310703838
Latin America and the Caribbean;1982;20-29;36.592493574738256
Latin America and the Caribbean;1982;30-39;30.423838507022165
Latin America and the Caribbean;1982;40-49;36.90837975314614
Latin America and the Caribbean;1982;50-59;68.83421829491365
Latin America and the Caribbean;1982;60-69;116.36109010563479
Latin America and the Caribbean;1982;70-79;158.34237679682846
Latin America and the Caribbean;1982;80-89;117.16049588447615
Latin America and the Caribbean;1982;90+;25.341036698193513
Latin America and the Caribbean;1983;0-9;170.56050298583943
Latin America and the Caribbean;1983;10-19;22.188919618595218
Latin America and the Caribbean;1983;20-29;37.06459658640243
Latin America and the Caribbean;1983;30-39;30.776206492254186
Latin America and the Caribbean;1983;40-49;36.053140522622435
Latin America and the Caribbean;1983;50-59;67.82303502622379
Latin America and the Caribbean;1983;60-69;114.01966780643515
Latin America and the Caribbean;1983;70-79;159.46173592770262
Latin America and the Caribbean;1983;80-89;118.4428847259217
Latin America and the Caribbean;1983;90+;25.337717158838146
Latin America and the Caribbean;1984;0-9;161.42873289542243
Latin America and the Caribbean;1984;10-19;20.73812580383989
Latin America and the Caribbean;1984;20-29;34.686997479176746
Latin America and the Caribbean;1984;30-39;30.198964338495916
Latin America and the Caribbean;1984;40-49;35.41675917798299
Latin America and the Caribbean;1984;50-59;66.0719570018683
Latin America and the Caribbean;1984;60-69;113.67040974755272
Latin America and the Caribbean;1984;70-79;159.7783963691901
Latin America and the Caribbean;1984;80-89;119.66087472655377
Latin America and the Caribbean;1984;90+;25.83101522185645
Latin America and the Caribbean;1985;0-9;154.25293199452864
Latin America and the Caribbean;1985;10-19;20.173370969248687
Latin America and the Caribbean;1985;20-29;35.15211636817405
Latin America and the Caribbean;1985;30-39;31.58759853276305
Latin America and the Caribbean;1985;40-49;35.25034313756332
Latin America and the Caribbean;1985;50-59;65.04844302031884
Latin America and the Caribbean;1985;60-69;111.74934323466968
Latin America and the Caribbean;1985;70-79;159.27992659636178
Latin America and the Caribbean;1985;80-89;120.41206823654234
Latin America and the Caribbean;1985;90+;25.843838254588707
Latin America and the Caribbean;1986;0-9;146.79066990809605
Latin America and the Caribbean;1986;10-19;19.16671834078219
Latin America and the Caribbean;1986;20-29;34.16968855037585
Latin America and the Caribbean;1986;30-39;31.41763701013451
Latin America and the Caribbean;1986;40-49;36.77052971530454
Latin America and the Caribbean;1986;50-59;63.16393706717482
Latin America and the Caribbean;1986;60-69;110.11043574925817
Latin America and the Caribbean;1986;70-79;158.10143852745682
Latin America and the Caribbean;1986;80-89;120.44229901121722
Latin America and the Caribbean;1986;90+;25.580298240069638
Latin America and the Caribbean;1987;0-9;139.5559023756742
Latin America and the Caribbean;1987;10-19;18.51306287716565
Latin America and the Caribbean;1987;20-29;34.55782561792225
Latin America and the Caribbean;1987;30-39;31.65650908944691
Latin America and the Caribbean;1987;40-49;37.387272322343335
Latin America and the Caribbean;1987;50-59;61.68620423892152
Latin America and the Caribbean;1987;60-69;108.93895746551081
Latin America and the Caribbean;1987;70-79;157.03420696289123
Latin America and the Caribbean;1987;80-89;121.21268951700071
Latin America and the Caribbean;1987;90+;25.96122949969374
Latin America and the Caribbean;1988;0-9;130.55296271605192
Latin America and the Caribbean;1988;10-19;17.649413786319098
Latin America and the Caribbean;1988;20-29;33.37570938962706
Latin America and the Caribbean;1988;30-39;31.868051128106362
Latin America and the Caribbean;1988;40-49;36.999659902823105
Latin America and the Caribbean;1988;50-59;62.67799257136848
Latin America and the Caribbean;1988;60-69;106.99719333428105
Latin America and the Caribbean;1988;70-79;154.83736620995288
Latin America and the Caribbean;1988;80-89;122.06161707249947
Latin America and the Caribbean;1988;90+;26.5006785789658
Latin America and the Caribbean;1989;0-9;125.96104535606479
Latin America and the Caribbean;1989;10-19;17.464325571116163
Latin America and the Caribbean;1989;20-29;33.44445398068129
Latin America and the Caribbean;1989;30-39;33.57845013786895
Latin America and the Caribbean;1989;40-49;38.748121870641135
Latin America and the Caribbean;1989;50-59;63.042070645010554
Latin America and the Caribbean;1989;60-69;107.14456906571304
Latin America and the Caribbean;1989;70-79;154.0035343770076
Latin America and the Caribbean;1989;80-89;124.52147799298972
Latin America and the Caribbean;1989;90+;27.453404496906956
Latin America and the Caribbean;1990;0-9;118.28549867785759
Latin America and the Caribbean;1990;10-19;16.790855672948897
Latin America and the Caribbean;1990;20-29;31.772001650466827
Latin America and the Caribbean;1990;30-39;33.716869962818166
Latin America and the Caribbean;1990;40-49;38.3455411069318
Latin America and the Caribbean;1990;50-59;64.45629165566228
Latin America and the Caribbean;1990;60-69;105.53043775729434
Latin America and the Caribbean;1990;70-79;152.09861137918614
Latin America and the Caribbean;1990;80-89;127.05959807137586
Latin America and the Caribbean;1990;90+;28.504193597578706
Latin America and the Caribbean;1991;0-9;111.8293618738612
Latin America and the Caribbean;1991;10-19;16.445032872881644
Latin America and the Caribbean;1991;20-29;30.55472703905288
Latin America and the Caribbean;1991;30-39;33.70347836253762
Latin America and the Caribbean;1991;40-49;38.86364408616106
Latin America and the Caribbean;1991;50-59;63.85301264857448
Latin America and the Caribbean;1991;60-69;103.40243322617815
Latin America and the Caribbean;1991;70-79;151.33699174162493
Latin America and the Caribbean;1991;80-89;129.07772117802347
Latin America and the Caribbean;1991;90+;28.613008585287208
Latin America and the Caribbean;1992;0-9;105.51970992065507
Latin America and the Caribbean;1992;10-19;16.083143030781645
Latin America and the Caribbean;1992;20-29;29.82673560843612
Latin America and the Caribbean;1992;30-39;33.96204793156651
Latin America and the Caribbean;1992;40-49;39.69421560938757
Latin America and the Caribbean;1992;50-59;62.98597006647138
Latin America and the Caribbean;1992;60-69;101.85824984848342
Latin America and the Caribbean;1992;70-79;150.69530358182337
Latin America and the Caribbean;1992;80-89;129.86838128206736
Latin America and the Caribbean;1992;90+;29.804863895830344
Latin America and the Caribbean;1993;0-9;98.5933269025092
Latin America and the Caribbean;1993;10-19;15.608718081151606
Latin America and the Caribbean;1993;20-29;29.579019445631523
Latin America and the Caribbean;1993;30-39;34.134351197461186
Latin America and the Caribbean;1993;40-49;39.713447177123896
Latin America and the Caribbean;1993;50-59;62.38722936248071
Latin America and the Caribbean;1993;60-69;100.22276377249864
Latin America and the Caribbean;1993;70-79;150.0920525534665
Latin America and the Caribbean;1993;80-89;129.6468330091978
Latin America and the Caribbean;1993;90+;30.200371827353052
Latin America and the Caribbean;1994;0-9;92.96460811211364
Latin America and the Caribbean;1994;10-19;15.32871978764802
Latin America and the Caribbean;1994;20-29;29.0822880886554
Latin America and the Caribbean;1994;30-39;34.127691646105994
Latin America and the Caribbean;1994;40-49;40.109188398664124
Latin America and the Caribbean;1994;50-59;60.338200037577224
Latin America and the Caribbean;1994;60-69;99.82098639106778
Latin America and the Caribbean;1994;70-79;150.0494009698659
Latin America and the Caribbean;1994;80-89;131.79406382192897
Latin America and the Caribbean;1994;90+;31.155447969634423
Latin America and the Caribbean;1995;0-9;87.60528046375522
Latin America and the Caribbean;1995;10-19;14.860491384187515
Latin America and the Caribbean;1995;20-29;28.309928766695062
Latin America and the Caribbean;1995;30-39;33.92649912341362
Latin America and the Caribbean;1995;40-49;40.71500213584529
Latin America and the Caribbean;1995;50-59;59.20151380321314
Latin America and the Caribbean;1995;60-69;98.84057862245118
Latin America and the Caribbean;1995;70-79;149.09662451108707
Latin America and the Caribbean;1995;80-89;132.79382058821756
Latin America and the Caribbean;1995;90+;32.035941360423074
Latin America and the Caribbean;1996;0-9;81.53372941535967
Latin America and the Caribbean;1996;10-19;14.473338874647824
Latin America and the Caribbean;1996;20-29;27.026593728942217
Latin America and the Caribbean;1996;30-39;33.83060172704283
Latin America and the Caribbean;1996;40-49;41.903504518494316
Latin America and the Caribbean;1996;50-59;58.29961575640762
Latin America and the Caribbean;1996;60-69;98.26082647680725
Latin America and the Caribbean;1996;70-79;148.4400683254123
Latin America and the Caribbean;1996;80-89;134.13326653772137
Latin America and the Caribbean;1996;90+;33.840324017829914
Latin America and the Caribbean;1997;0-9;77.33893330645832
Latin America and the Caribbean;1997;10-19;13.965244317185373
Latin America and the Caribbean;1997;20-29;25.732262768798044
Latin America and the Caribbean;1997;30-39;35.67038132990044
Latin America and the Caribbean;1997;40-49;44.88035025765171
Latin America and the Caribbean;1997;50-59;59.916458834423665
Latin America and the Caribbean;1997;60-69;98.50990125446592
Latin America and the Caribbean;1997;70-79;148.83511721564545
Latin America and the Caribbean;1997;80-89;136.42231374739092
Latin America and the Caribbean;1997;90+;34.40360908174805
Latin America and the Caribbean;1998;0-9;74.87878082135482
Latin America and the Caribbean;1998;10-19;14.677912100139388
Latin America and the Caribbean;1998;20-29;25.807350441683838
Latin America and the Caribbean;1998;30-39;33.616442559931556
Latin America and the Caribbean;1998;40-49;43.24096684631396
Latin America and the Caribbean;1998;50-59;58.245308536415635
Latin America and the Caribbean;1998;60-69;98.23222101847641
Latin America and the Caribbean;1998;70-79;146.04220460301985
Latin America and the Caribbean;1998;80-89;136.33069416252886
Latin America and the Caribbean;1998;90+;35.18608394826023
Latin America and the Caribbean;1999;0-9;67.19129877619719
Latin America and the Caribbean;1999;10-19;13.126259607846713
Latin America and the Caribbean;1999;20-29;24.06299138177188
Latin America and the Caribbean;1999;30-39;32.16185202078827
Latin America and the Caribbean;1999;40-49;43.06403340366935
Latin America and the Caribbean;1999;50-59;57.42335542117319
Latin America and the Caribbean;1999;60-69;98.88279339180501
Latin America and the Caribbean;1999;70-79;146.77207692939362
Latin America and the Caribbean;1999;80-89;138.41806251121355
Latin America and the Caribbean;1999;90+;35.78688800713455
Latin America and the Caribbean;2000;0-9;63.86619315327327
Latin America and the Caribbean;2000;10-19;12.607599367217931
Latin America and the Caribbean;2000;20-29;23.321162617668577
Latin America and the Caribbean;2000;30-39;31.142229179142536
Latin America and the Caribbean;2000;40-49;43.388238280348816
Latin America and the Caribbean;2000;50-59;58.46913869452202
Latin America and the Caribbean;2000;60-69;99.09237480981689
Latin America and the Caribbean;2000;70-79;145.9712532222254
Latin America and the Caribbean;2000;80-89;140.2447863313527
Latin America and the Caribbean;2000;90+;37.65961566897717
Latin America and the Caribbean;2001;0-9;60.75421812978594
Latin America and the Caribbean;2001;10-19;12.481864900460698
Latin America and the Caribbean;2001;20-29;23.124346549155042
Latin America and the Caribbean;2001;30-39;30.380956394531587
Latin America and the Caribbean;2001;40-49;43.807476441526305
Latin America and the Caribbean;2001;50-59;59.00343378749757
Latin America and the Caribbean;2001;60-69;99.20979661465206
Latin America and the Caribbean;2001;70-79;146.3621323194421
Latin America and the Caribbean;2001;80-89;140.62765716664225
Latin America and the Caribbean;2001;90+;40.940324942941196
Latin America and the Caribbean;2002;0-9;56.59591837009076
Latin America and the Caribbean;2002;10-19;11.978621724876216
Latin America and the Caribbean;2002;20-29;22.43771583488225
Latin America and the Caribbean;2002;30-39;29.33839343032985
Latin America and the Caribbean;2002;40-49;43.9152125045183
Latin America and the Caribbean;2002;50-59;59.55726346166139
Latin America and the Caribbean;2002;60-69;98.43717080049072
Latin America and the Caribbean;2002;70-79;144.8403199503156
Latin America and the Caribbean;2002;80-89;138.32056493456
Latin America and the Caribbean;2002;90+;42.54090103556421
Latin America and the Caribbean;2003;0-9;53.1727297404404
Latin America and the Caribbean;2003;10-19;11.723581576591268
Latin America and the Caribbean;2003;20-29;22.123646826521902
Latin America and the Caribbean;2003;30-39;28.702306677469508
Latin America and the Caribbean;2003;40-49;44.392914773962204
Latin America and the Caribbean;2003;50-59;62.19920717558415
Latin America and the Caribbean;2003;60-69;99.37740221243726
Latin America and the Caribbean;2003;70-79;145.94644200535208
Latin America and the Caribbean;2003;80-89;140.96891097014822
Latin America and the Caribbean;2003;90+;43.58940402404817
Latin America and the Caribbean;2004;0-9;51.41043829550758
Latin America and the Caribbean;2004;10-19;11.498719597480003
Latin America and the Caribbean;2004;20-29;21.607479310390577
Latin America and the Caribbean;2004;30-39;27.686244753679638
Latin America and the Caribbean;2004;40-49;44.50818152102471
Latin America and the Caribbean;2004;50-59;63.610364556141
Latin America and the Caribbean;2004;60-69;98.8220627380064
Latin America and the Caribbean;2004;70-79;145.81628896214025
Latin America and the Caribbean;2004;80-89;141.57200166684882
Latin America and the Caribbean;2004;90+;43.426779584625145
Latin America and the Caribbean;2005;0-9;48.38239852897651
Latin America and the Caribbean;2005;10-19;10.918044915963605
Latin America and the Caribbean;2005;20-29;20.90950410685895
Latin America and the Caribbean;2005;30-39;26.371415476316898
Latin America and the Caribbean;2005;40-49;43.85968795347497
Latin America and the Caribbean;2005;50-59;65.06509779785647
Latin America and the Caribbean;2005;60-69;98.65924194323648
Latin America and the Caribbean;2005;70-79;147.7701643086674
Latin America and the Caribbean;2005;80-89;142.1379543799249
Latin America and the Caribbean;2005;90+;45.09058139937468
Latin America and the Caribbean;2006;0-9;45.37095721230185
Latin America and the Caribbean;2006;10-19;10.523113511024057
Latin America and the Caribbean;2006;20-29;20.458099069005947
Latin America and the Caribbean;2006;30-39;25.59408878393942
Latin America and the Caribbean;2006;40-49;43.85821785151251
Latin America and the Caribbean;2006;50-59;66.41501270093151
Latin America and the Caribbean;2006;60-69;98.89614479609631
Latin America and the Caribbean;2006;70-79;148.14624023641034
Latin America and the Caribbean;2006;80-89;144.36676067470967
Latin America and the Caribbean;2006;90+;46.48267353394291
Latin America and the Caribbean;2007;0-9;43.71039661621966
Latin America and the Caribbean;2007;10-19;10.170630942813878
Latin America and the Caribbean;2007;20-29;20.036410478273922
Latin America and the Caribbean;2007;30-39;24.98273865426705
Latin America and the Caribbean;2007;40-49;43.25225170963523
Latin America and the Caribbean;2007;50-59;67.35236684792442
Latin America and the Caribbean;2007;60-69;100.29686938393013
Latin America and the Caribbean;2007;70-79;148.31928147785132
Latin America and the Caribbean;2007;80-89;146.88503654502466
Latin America and the Caribbean;2007;90+;46.433598446184334
Latin America and the Caribbean;2008;0-9;41.283939462330245
Latin America and the Caribbean;2008;10-19;9.790614913196826
Latin America and the Caribbean;2008;20-29;19.5071095077351
Latin America and the Caribbean;2008;30-39;24.65353642190386
Latin America and the Caribbean;2008;40-49;42.47339022721489
Latin America and the Caribbean;2008;50-59;69.96928393112746
Latin America and the Caribbean;2008;60-69;100.81348378196247
Latin America and the Caribbean;2008;70-79;146.04106125005458
Latin America and the Caribbean;2008;80-89;146.3703902891582
Latin America and the Caribbean;2008;90+;47.61794302328728
Latin America and the Caribbean;2009;0-9;39.88193594098466
Latin America and the Caribbean;2009;10-19;9.43342117667649
Latin America and the Caribbean;2009;20-29;18.931100539731563
Latin America and the Caribbean;2009;30-39;24.01671967332358
Latin America and the Caribbean;2009;40-49;42.01141781159907
Latin America and the Caribbean;2009;50-59;70.63991680554356
Latin America and the Caribbean;2009;60-69;101.90804931768376
Latin America and the Caribbean;2009;70-79;146.43951292529556
Latin America and the Caribbean;2009;80-89;150.91582702790467
Latin America and the Caribbean;2009;90+;48.73350100066501
Latin America and the Caribbean;2010;0-9;43.15665222710167
Latin America and the Caribbean;2010;10-19;12.353969361253942
Latin America and the Caribbean;2010;20-29;20.891620932998944
Latin America and the Caribbean;2010;30-39;25.56326061788817
Latin America and the Caribbean;2010;40-49;43.15269671496294
Latin America and the Caribbean;2010;50-59;73.15554735667723
Latin America and the Caribbean;2010;60-69;104.87552033501221
Latin America and the Caribbean;2010;70-79;148.29860687290912
Latin America and the Caribbean;2010;80-89;154.00631369214793
Latin America and the Caribbean;2010;90+;51.97186171082451
Latin America and the Caribbean;2011;0-9;37.20627006096795
Latin America and the Caribbean;2011;10-19;8.917904377687199
Latin America and the Caribbean;2011;20-29;17.922625391881382
Latin America and the Caribbean;2011;30-39;23.22437661736931
Latin America and the Caribbean;2011;40-49;40.80418538390901
Latin America and the Caribbean;2011;50-59;72.81315614848543
Latin America and the Caribbean;2011;60-69;104.35241875652382
Latin America and the Caribbean;2011;70-79;148.16365251891898
Latin America and the Caribbean;2011;80-89;156.17165165054135
Latin America and the Caribbean;2011;90+;54.668373277089565
Latin America and the Caribbean;2012;0-9;35.26336253470369
Latin America and the Caribbean;2012;10-19;8.533826558370203
Latin America and the Caribbean;2012;20-29;17.47192765785206
Latin America and the Caribbean;2012;30-39;22.758398060548043
Latin America and the Caribbean;2012;40-49;40.44665580588465
Latin America and the Caribbean;2012;50-59;73.18162333977439
Latin America and the Caribbean;2012;60-69;106.8802325581475
Latin America and the Caribbean;2012;70-79;149.23790578524628
Latin America and the Caribbean;2012;80-89;157.23608201068228
Latin America and the Caribbean;2012;90+;55.69292554246191
Latin America and the Caribbean;2013;0-9;34.053427216587274
Latin America and the Caribbean;2013;10-19;8.304702648975386
Latin America and the Caribbean;2013;20-29;17.062264615341334
Latin America and the Caribbean;2013;30-39;22.28356651470334
Latin America and the Caribbean;2013;40-49;40.21034162116185
Latin America and the Caribbean;2013;50-59;75.39456087079671
Latin America and the Caribbean;2013;60-69;109.49828788298663
